@relation Weather

@attribute DateTime date 'yyyy-MM-dd\'T\'HH:mm:ss'
@attribute Tempature numeric
@attribute Humidity numeric
@attribute Preasure numeric
@attribute Description {Clear,'Partly cloudy',Overcast,Drizzle,'Shower In Vicinity','Light Rain Shower, Rain Shower','Light Rain','Patchy rain possible','Light Rain, Mist','Shallow Fog','Patches Of Fog',Mist,Sunny,Fog,'Shallow Fog, Mist',Rain,'Light Rain, Rain','Heavy Drizzle, Rain','Heavy Drizzle, Haze, Light Rain Shower','Rain Shower','Light Rain, Rain Shower','Shower In Vicinity, Rain Shower','Rain, Light Rain Shower, Rain Shower','Light Drizzle','Light Rain Shower','Rain, Light Rain, Rain Shower','Light Drizzle, Rain','Light Drizzle, Rain Shower','Rain, Mist, Light Rain Shower','Rain, Haze, Rain Shower','Rain, Haze','Light Rain, Rain Shower, Heavy Rain','Heavy Rain','Drizzle, Heavy Rain','Light Rain, Heavy Rain','Rain, Heavy Rain','Mist, Heavy Rain Shower','Heavy Rain Shower','Rain With Thunderstorm','Light rain shower','Rain, Light Rain','Shallow Mist','Light Rain, Fog','Shallow Fog, Fog','Rain Shower, Light Rain Shower','Patches Of Fog, Fog','Fog, Mist'}
@attribute Rain numeric
@attribute 'Wind Speed' numeric
@attribute 'Wind Direction ' numeric
@attribute Visibility numeric
@attribute 'Cloud Cover' numeric
@attribute 'Feels Like' numeric
@attribute UV numeric
@attribute 'Outside Temp' numeric

@data
2019-04-20T07:00:38,23.1,40.1,1030.2,Sunny,0,4,120,10,0,9,3,9
2019-04-20T08:00:38,22.7,42.3,1030.6,Sunny,0,7,130,10,0,8,3,9
2019-04-20T09:00:38,24.1,42.9,1030.7,Sunny,0,6,130,10,0,12,4,12
2019-04-20T10:00:38,26,48.8,1030.6,Sunny,0,4,160,10,0,15,4,14
2019-04-20T11:00:38,28.2,46.2,1030.2,Sunny,0,4,180,10,0,16,5,15
2019-04-20T12:00:48,30.2,44.3,1029.8,Sunny,0,7,220,10,0,17,5,17
2019-04-20T13:00:37,31.5,41.5,1028.9,Sunny,0,7,220,10,0,17,5,17
2019-04-20T14:00:38,32.4,42,1028.3,Sunny,0,7,210,10,0,19,5,19
2019-04-20T15:00:37,32.2,43.1,1027.9,Sunny,0,7,220,10,0,20,6,20
2019-04-20T16:00:38,32.5,42,1027.4,Sunny,0,9,220,10,0,20,6,20
2019-04-20T17:00:38,32.4,41.5,1027.2,'Partly cloudy',0,9,230,10,75,20,6,20
2019-04-20T18:00:38,31.6,42.4,1027.5,Clear,0,9,260,10,0,18,0,18
2019-04-20T19:00:37,31.2,41.2,1027.7,Clear,0,9,220,10,0,16,0,16
2019-04-20T20:00:38,30.8,40.5,1027.8,Clear,0,6,190,10,0,16,0,16
2019-04-20T21:00:38,29.9,40.8,1027.9,Clear,0,2,50,10,0,14,0,14
2019-04-20T22:00:39,29.3,41.6,1027.8,Clear,0,4,140,10,0,15,0,14
2019-04-20T23:00:38,29.3,41.7,1027.6,Clear,0,6,110,10,0,14,0,14
2019-04-21T00:00:39,27.5,43,1027.4,Clear,0,4,30,10,0,13,0,13
2019-04-21T01:00:38,26.9,42.9,1027,'Partly cloudy',0,2,60,10,75,13,0,13
2019-04-21T02:00:38,26.2,43.2,1026.8,Clear,0.1,4,30,10,0,12,0,12
2019-04-21T03:00:38,25.8,42.1,1026.2,Clear,0.1,2,350,10,0,12,0,12
2019-04-21T04:00:39,25.4,42.9,1025.7,'Partly cloudy',0.1,0,0,9,75,11,0,11
2019-04-21T05:00:38,24.8,39.9,1025.7,'Partly cloudy',0.1,7,60,10,50,9,0,10
2019-04-21T06:00:38,24.1,43.3,1025.5,Clear,0.1,4,60,10,0,10,0,10
2019-04-21T07:00:38,23.7,43,1025.5,Sunny,0.1,0,0,6,0,10,4,10
2019-04-21T08:00:38,23.4,43,1025.5,Sunny,0.1,4,40,10,0,11,4,11
2019-04-21T09:00:38,24,44.4,1025.5,Sunny,0.1,0,0,10,0,13,4,13
2019-04-21T10:00:38,26.3,45.3,1025.2,Sunny,0.1,4,250,10,0,16,5,16
2019-04-21T11:00:38,28.4,47.9,1024.8,Sunny,0.1,4,170,10,0,18,5,18
2019-04-21T12:00:38,30.6,46.2,1024.8,'Partly cloudy',0,13,10,10,25,21,6,21
2019-04-21T13:00:38,32.3,46.9,1023.9,'Partly cloudy',0,13,10,10,25,21,6,21
2019-04-21T14:00:38,32.8,44.5,1023.2,'Partly cloudy',0,22,30,10,25,21,6,21
2019-04-21T15:00:38,33,42,1022.8,'Partly cloudy',0,24,30,10,75,21,6,21
2019-04-21T16:00:38,32.7,42.4,1022.4,'Partly cloudy',0,26,20,10,50,21,6,21
2019-04-21T17:00:38,33.2,43.4,1022.1,Sunny,0,31,10,10,0,20,6,20
2019-04-21T18:00:38,32.5,43.2,1022.3,Clear,0.1,28,20,10,0,19,0,19
2019-04-21T19:00:38,32.6,42.3,1022.5,'Rain Shower',0.1,19,20,10,75,18,0,18
2019-04-21T20:00:37,32.3,42.7,1022.4,'Rain Shower',0.1,20,10,10,75,19,0,19
2019-04-21T21:00:37,31.8,43.2,1022.1,'Rain Shower',0.1,20,10,10,100,18,0,18
2019-04-21T22:00:38,31.9,42.8,1022.4,'Rain Shower',0.7,24,20,10,75,18,0,18
2019-04-21T23:00:37,31.7,43.1,1022.3,'Partly cloudy',1.3,15,10,10,75,18,0,18
2019-04-22T00:00:38,30.4,47.1,1022.6,Overcast,6,19,20,10,100,18,0,18
2019-04-22T01:00:39,30.3,43.7,1022.4,'Rain Shower',6,19,360,10,75,18,0,18
2019-04-22T02:00:39,30,44,1022.2,'Light Rain, Rain Shower, Heavy Rain',4.6,24,340,10,75,16,0,16
2019-04-22T03:00:38,29.5,44,1021.5,'Heavy Rain',4.6,11,360,10,75,16,0,16
2019-04-22T04:00:38,29.1,44.5,1021.1,'Heavy Rain',4.6,11,350,10,75,17,0,17
2019-04-22T05:00:38,29.1,44.7,1021.1,'Heavy Rain',5.3,6,360,10,75,16,0,16
2019-04-22T06:00:38,28.9,42.5,1021.4,'Drizzle, Heavy Rain',5.3,9,290,10,75,16,0,16
2019-04-22T07:00:37,28.7,44.7,1021.2,'Light Rain, Heavy Rain',5.7,6,160,7,75,15,4,15
2019-04-22T08:00:37,28.6,44.8,1021.8,'Heavy Rain',4.8,7,160,10,75,15,4,15
2019-04-22T09:00:38,28.6,45.2,1022.2,'Heavy Rain',5.3,6,170,10,75,15,4,15
2019-04-22T10:00:38,29.2,45.5,1022.2,'Light Rain, Heavy Rain',5.3,0,0,10,75,16,4,16
2019-04-22T11:00:37,29.3,46.4,1022.1,'Heavy Rain',3,7,30,10,75,16,4,16
2019-04-22T12:00:38,30.1,46.4,1022,'Heavy Rain',1.9,9,350,10,75,17,4,17
2019-04-22T13:00:37,30.2,47,1021.3,'Heavy Rain',1.9,9,350,10,75,17,4,17
2019-04-22T14:00:37,30.2,46.8,1020.3,'Light Rain, Heavy Rain',3.1,17,290,10,75,16,4,16
2019-04-22T15:00:39,29.9,46.6,1020.5,'Light Rain, Heavy Rain',3.1,9,340,10,75,16,4,16
2019-04-22T16:00:38,29.3,46.2,1020.3,'Rain, Heavy Rain',4.2,6,320,7,75,15,4,15
2019-04-22T17:00:40,29.4,46.7,1020.3,'Rain, Heavy Rain',3.9,13,60,6,75,13,3,14
2019-04-22T18:00:38,29.8,49.9,1020,'Light Rain, Heavy Rain',3.9,9,40,10,75,14,0,14
2019-04-22T19:00:38,30.3,47.8,1019.9,'Light Rain, Heavy Rain',3.9,11,50,10,75,13,0,14
2019-04-22T20:00:38,30.3,46.4,1019.5,'Partly cloudy',5.2,6,350,10,75,13,0,13
2019-04-22T21:00:38,30,47.4,1019.6,'Partly cloudy',6.5,4,30,10,75,13,0,13
2019-04-22T22:00:39,29.7,45.4,1020.2,Clear,6.5,4,100,10,0,13,0,13
2019-04-22T23:00:38,28.6,46.2,1019.8,'Mist, Heavy Rain Shower',4.6,2,270,10,75,12,0,12
2019-04-23T00:00:38,27.8,46.4,1020.1,'Heavy Rain Shower',2.8,0,0,10,75,12,0,12
2019-04-23T01:00:37,27.6,45.9,1020.1,'Heavy Rain Shower',5.8,7,110,10,75,13,0,13
2019-04-23T02:00:37,27.1,46.8,1019.3,'Rain Shower',0.1,6,50,10,75,12,0,12
2019-04-23T03:00:38,26.6,46.9,1019.2,'Light Rain, Rain Shower',0.1,4,160,10,100,13,0,13
2019-04-23T04:00:37,26,48.8,1018.5,'Partly cloudy',0.1,2,130,10,50,13,0,13
2019-04-23T05:00:37,26.2,46.1,1018.1,'Partly cloudy',0.4,2,110,10,25,12,0,12
2019-04-23T06:00:38,25.6,44.4,1018.3,'Partly cloudy',0.6,7,150,10,75,12,0,12
2019-04-23T07:00:38,25.3,46.6,1018.7,'Shower In Vicinity',0.7,6,110,10,75,12,3,12
2019-04-23T08:00:37,25.1,46.5,1018.5,'Partly cloudy',1.1,2,60,10,50,11,4,11
2019-04-23T09:00:37,25.9,45.5,1019,'Partly cloudy',1.1,2,320,10,37,11,4,11
2019-04-23T10:00:37,27.1,46.2,1019.1,'Shower In Vicinity',1.2,4,120,10,75,13,3,13
2019-04-23T11:00:37,28.9,48.8,1018.7,'Partly cloudy',0.8,4,160,10,75,16,5,15
2019-04-23T12:00:37,30.6,48.7,1018.3,'Partly cloudy',0,9,150,10,50,16,5,16
2019-04-23T13:00:38,32.2,47.5,1017.7,'Partly cloudy',0.6,9,150,10,50,16,5,16
2019-04-23T14:00:37,31.4,47.1,1017.7,'Shower In Vicinity, Rain Shower',0.6,13,150,10,37,18,4,18
2019-04-23T15:00:37,30.6,44.4,1017.6,'Shower In Vicinity, Rain Shower',1.2,9,210,10,37,19,4,19
2019-04-23T16:00:37,30.6,46.3,1017.5,'Rain With Thunderstorm',1.4,13,240,10,75,19,4,19
2019-04-23T17:00:37,30.9,46.2,1017.7,'Rain With Thunderstorm',1.4,20,240,10,75,16,4,16
2019-04-23T18:00:38,30,46.6,1017.8,'Partly cloudy',0.5,13,200,10,75,16,0,16
2019-04-23T19:00:37,30.6,45.5,1018.4,Clear,0.5,11,180,10,0,16,0,16
2019-04-23T20:00:38,29.7,44.7,1018.2,'Light Rain',1,9,200,10,100,15,0,15
2019-04-23T21:00:43,30,45.3,1018.4,'Partly cloudy',1,11,200,10,75,14,0,15
2019-04-23T22:00:38,29.4,44.9,1018.7,Clear,1,2,190,10,0,14,0,14
2019-04-23T23:00:38,28,45.1,1018.4,Clear,0.8,2,190,10,0,13,0,13
2019-04-24T00:00:38,27.1,45.7,1018,Clear,0.2,2,160,10,0,13,0,13
2019-04-24T01:00:39,26.5,45.7,1017.9,'Partly cloudy',0.2,0,0,10,50,13,0,13
2019-04-24T02:00:39,26,45.2,1017.6,'Partly cloudy',2.7,4,150,10,25,13,0,13
2019-04-24T03:00:50,25.7,45.9,1016.8,Clear,2.7,6,90,10,0,13,0,13
2019-04-24T04:00:38,25.3,45.3,1016.4,Mist,2.7,0,0,10,0,12,0,12
2019-04-24T05:00:37,25.2,45.6,1016.3,Mist,0.9,4,150,10,0,13,0,13
2019-04-24T06:00:38,24.9,45.3,1016.2,Clear,0.9,2,80,10,0,11,0,11
2019-04-24T07:00:38,25.4,46,1016.3,'Partly cloudy',0,4,150,10,50,12,4,12
2019-04-24T08:00:38,25.7,46.5,1017.1,'Partly cloudy',0.3,7,140,10,75,12,4,12
2019-04-24T09:00:38,26.7,48.2,1017.1,'Partly cloudy',0.4,6,120,10,75,14,4,14
2019-04-24T10:00:38,28.3,49.1,1016.9,Sunny,0.3,7,180,10,0,16,5,16
2019-04-24T11:00:37,29.5,48.9,1016.5,'Partly cloudy',0.1,11,220,10,25,18,5,18
2019-04-24T12:00:38,31,48.3,1016.5,'Partly cloudy',0,26,210,10,25,19,5,19
2019-04-24T13:00:37,32,47.6,1015.9,'Partly cloudy',0,26,210,10,25,19,5,19
2019-04-24T14:00:37,32.5,45.5,1015.4,Sunny,0,30,220,10,0,19,5,19
2019-04-24T15:00:37,33.3,41,1015.4,'Partly cloudy',0,28,210,10,75,19,5,19
2019-04-24T16:00:38,32.8,45,1015.3,'Partly cloudy',0,31,220,10,75,19,5,19
2019-04-24T17:00:37,32.5,47.2,1015.1,'Partly cloudy',0,30,220,10,75,18,5,18
2019-04-24T18:00:37,33,47.7,1015.3,'Partly cloudy',0,28,210,10,75,17,0,17
2019-04-24T19:00:38,33.1,44.7,1015.6,'Partly cloudy',0,28,210,10,25,17,0,17
2019-04-24T20:00:39,32.3,44.2,1015.9,'Partly cloudy',0,24,210,10,75,17,0,17
2019-04-24T21:00:37,31.5,44.4,1016.1,'Partly cloudy',0,20,210,10,75,17,0,17
2019-04-24T22:00:39,31.4,45.1,1016.1,'Partly cloudy',0,19,230,10,25,17,0,17
2019-04-24T23:00:37,30.1,44.8,1016,Overcast,0,19,220,10,100,17,0,17
2019-04-25T00:00:38,29,45.6,1015.6,'Partly cloudy',0,17,230,10,50,17,0,17
2019-04-25T01:00:39,28.6,45.4,1015.1,'Partly cloudy',0,19,220,10,25,17,0,17
2019-04-25T03:00:39,28,45.7,1015.2,Clear,0,20,210,10,0,17,0,17
2019-04-25T04:00:38,27.6,45.5,1015,Clear,0,19,220,10,0,17,0,17
2019-04-25T05:00:38,27.2,45.5,1015,Clear,0,15,210,10,0,16,0,16
2019-04-25T06:00:38,27.1,47.5,1014.9,Clear,0,15,210,10,0,16,0,16
2019-04-25T07:00:48,26.6,45.8,1015.4,Sunny,0,9,190,10,0,15,5,15
2019-04-25T08:00:38,26.7,43.8,1015.8,'Partly cloudy',0,9,220,10,75,15,5,15
2019-04-25T10:00:39,28.2,47.9,1016.2,'Partly cloudy',0,13,210,10,50,18,5,18
2019-04-25T11:00:38,29.9,49.9,1016.1,'Partly cloudy',0,7,180,10,75,18,5,18
2019-04-25T12:00:37,32.3,47.7,1015.8,'Partly cloudy',0,22,220,10,75,20,6,20
2019-04-25T13:00:38,33.1,46.7,1015,'Partly cloudy',0,22,220,10,75,20,6,20
2019-04-25T14:00:38,32.9,47.6,1015,Sunny,0,19,220,10,0,20,6,20
2019-04-25T15:00:38,33.8,45.4,1014.8,'Partly cloudy',0,22,230,10,75,19,5,19
2019-04-25T16:00:38,33.8,43.9,1014.8,'Partly cloudy',0,22,220,10,75,19,5,19
2019-04-25T17:00:38,33.3,44.9,1014.7,'Partly cloudy',0,20,230,10,75,18,5,18
2019-04-25T18:00:38,33,45.4,1014.8,Overcast,0,22,220,10,100,18,0,18
2019-04-25T19:00:38,32.7,43.1,1015.2,'Shower In Vicinity',0,24,230,10,100,18,0,18
2019-04-25T20:00:37,32.2,44.5,1015.4,'Light Rain Shower',0,20,210,10,100,17,0,17
2019-04-25T21:00:38,31.6,44.5,1015.6,Overcast,0,20,220,10,100,17,0,17
2019-04-25T22:00:40,31.6,44.1,1015.8,'Partly cloudy',0,20,220,10,25,17,0,17
2019-04-25T23:00:38,30.2,46.2,1015.7,'Light Rain Shower',0.1,20,230,10,75,17,0,17
2019-04-26T00:00:37,29.6,44.7,1015.8,'Partly cloudy',0,28,230,10,75,17,0,17
2019-04-26T01:00:39,28.7,45.6,1015.6,'Light Rain',0,22,220,10,75,17,0,17
2019-04-26T02:00:40,28.6,47,1015.7,'Partly cloudy',0,26,220,10,75,17,0,17
2019-04-26T03:00:39,28.4,46.1,1015.7,Overcast,0,26,220,10,100,17,0,17
2019-04-26T04:00:38,28.4,45.5,1015.6,'Partly cloudy',0,24,220,10,75,17,0,17
2019-04-26T05:00:38,28.4,43.2,1016.2,'Partly cloudy',0,24,220,10,75,17,0,17
2019-04-26T06:00:41,28.5,47.3,1016.4,'Partly cloudy',0,28,220,10,75,17,0,17
2019-04-26T07:00:38,28.6,46.6,1016.4,Overcast,0,24,220,10,100,17,4,17
2019-04-26T08:00:38,28.7,45.1,1017.1,Overcast,0,24,230,10,100,17,4,17
2019-04-26T09:00:38,28.9,46.8,1017.6,'Partly cloudy',0,22,210,10,75,17,5,17
2019-04-26T10:00:38,29.4,47.1,1017.5,Overcast,0,24,230,10,100,18,4,18
2019-04-26T11:00:38,29.9,47.6,1017.7,'Partly cloudy',0,24,230,10,75,19,5,19
2019-04-26T12:00:38,30.3,48.1,1017.5,Overcast,0,28,230,10,100,19,4,19
2019-04-26T13:00:38,30.9,45.7,1016.9,Overcast,0,28,230,10,100,19,4,19
2019-04-26T14:00:38,32.4,46.1,1016.4,'Partly cloudy',0,28,230,10,75,20,6,20
2019-04-26T15:00:38,32.7,46.8,1016.7,'Partly cloudy',0,26,230,10,75,20,6,20
2019-04-26T16:00:38,32.6,46.2,1016.7,Overcast,0,26,240,10,100,20,5,20
2019-04-26T17:00:38,32.5,46.2,1016.9,'Partly cloudy',0,20,240,10,75,19,5,19
2019-04-26T18:00:37,31.6,45.1,1017.1,'Partly cloudy',0,17,230,10,75,18,0,18
2019-04-26T19:00:38,32.8,44.1,1017.5,'Partly cloudy',0,15,240,10,75,18,0,18
2019-04-26T20:00:38,32.9,45.8,1017.6,'Partly cloudy',0.1,15,250,10,75,18,0,18
2019-04-26T21:00:37,32.1,45.6,1017.8,Clear,0,11,240,10,0,17,0,17
2019-04-26T22:00:37,31.5,45.5,1017.6,Clear,0,11,230,10,0,17,0,17
2019-04-26T23:00:38,30.5,45.1,1017.6,Clear,0,6,270,10,0,16,0,16
2019-04-27T00:00:38,30.1,46.5,1017.6,Clear,0,4,280,10,0,16,0,16
2019-04-27T01:00:37,29.4,46.6,1017.8,Overcast,0,2,260,10,100,17,0,17
2019-04-27T02:00:37,29.2,46.6,1017.9,Overcast,0,4,300,10,100,17,0,17
2019-04-27T03:00:38,28.5,46.8,1017.5,'Partly cloudy',0,7,10,10,75,15,0,15
2019-04-27T04:00:38,28.6,46.6,1017.2,'Partly cloudy',0,7,20,10,25,14,0,14
2019-04-27T05:00:38,28.4,46.7,1017.5,'Partly cloudy',0,7,10,10,75,15,0,15
2019-04-27T06:00:37,28.4,47.4,1017.5,'Partly cloudy',0,7,350,10,75,16,0,16
2019-04-27T07:00:38,28.8,47.5,1017.9,Overcast,0,6,360,10,100,16,4,16
2019-04-27T08:00:38,28.7,48,1018.2,'Partly cloudy',0,9,360,10,75,16,5,16
2019-04-27T09:00:38,28.9,47.9,1018.7,Mist,0,11,340,10,75,16,4,16
2019-04-27T10:00:40,30.1,49.7,1018.4,'Partly cloudy',0,15,330,10,75,18,5,18
2019-04-27T11:00:38,31.9,50.3,1017.9,Sunny,0,20,320,10,0,19,5,19
2019-04-27T12:00:38,32.9,51.6,1017.1,Sunny,0,17,300,10,0,21,6,21
2019-04-27T13:00:38,33.6,47,1016.4,Sunny,0,17,300,10,0,21,6,21
2019-04-27T14:00:38,32.5,48.5,1016.2,'Partly cloudy',0,13,310,10,75,21,6,21
2019-04-27T15:00:38,34.4,45.4,1015.8,'Partly cloudy',0,15,310,10,75,21,6,21
2019-04-27T16:00:39,34.2,45.3,1015.9,Sunny,0,15,300,10,0,21,6,21
2019-04-27T17:00:39,33.7,46.6,1015.7,Sunny,0,19,280,10,0,20,6,20
2019-04-27T18:00:37,34.1,47.1,1015.7,Clear,0,15,280,10,0,19,0,19
2019-04-27T19:00:38,33.7,45.1,1015.6,Clear,0,9,310,10,0,18,0,18
2019-04-27T20:00:38,33,44.4,1015.8,Clear,0,7,330,10,0,18,0,18
2019-04-27T21:00:38,32.7,45.2,1015.8,'Partly cloudy',0,6,340,10,75,17,0,17
2019-04-27T22:00:38,32.5,44.7,1015.8,Clear,0,9,340,10,0,17,0,17
2019-04-27T23:00:37,31,44.4,1015.4,Clear,0,7,360,10,0,16,0,16
2019-04-28T00:00:38,30,45.3,1015.1,Clear,0,11,350,10,0,16,0,16
2019-04-28T01:00:38,29.2,45.5,1014.8,Clear,0,15,350,10,0,16,0,16
2019-04-28T02:00:38,28.9,45.4,1014.6,Clear,0,11,360,10,0,14,0,15
2019-04-28T03:00:38,28.4,46,1013.8,'Partly cloudy',0,13,360,10,25,14,0,15
2019-04-28T04:00:38,28,46.4,1013.4,Overcast,0,13,10,10,100,16,0,16
2019-04-28T05:00:38,27.7,46,1013.2,'Shower In Vicinity, Rain Shower',0,15,360,10,75,16,0,16
2019-04-28T06:00:38,27.9,46,1013.1,'Shower In Vicinity, Rain Shower',0,15,350,10,50,16,0,16
2019-04-28T07:00:38,27.7,46,1013.3,'Rain Shower',0,6,360,10,50,16,4,16
2019-04-28T08:00:37,27.7,47.4,1014.1,'Light Rain, Rain Shower',0,9,350,10,75,16,4,16
2019-04-28T09:00:38,27.8,46.6,1014.3,'Rain Shower',0.1,11,20,10,75,17,4,17
2019-04-28T10:00:38,28.3,47.4,1013.9,'Rain Shower',1.2,13,340,10,75,17,4,17
2019-04-28T11:00:37,29.1,49.6,1013.7,'Rain Shower',1.2,13,350,10,25,18,4,18
2019-04-28T12:00:37,30.1,51,1013.6,'Rain Shower',3.3,19,330,10,100,19,4,19
2019-04-28T13:00:38,30.2,51.4,1012.7,'Rain Shower',4.1,19,330,10,100,19,4,19
2019-04-28T14:00:37,30.6,53.6,1012.5,'Rain Shower',6.4,9,230,10,75,18,4,18
2019-04-28T15:00:37,31.2,53.8,1012.6,'Light Rain, Rain Shower',7,11,230,8,75,17,4,17
2019-04-28T16:00:37,31.8,50,1012.5,'Light Rain',5.3,11,230,10,100,18,4,18
2019-04-28T17:00:37,31.4,49.6,1012,'Partly cloudy',3.6,15,240,10,75,18,5,18
2019-04-28T18:00:37,31.6,49.6,1012.2,'Partly cloudy',1.9,13,210,10,75,17,0,17
2019-04-28T19:00:37,31.5,47.4,1012.3,'Partly cloudy',1.9,4,250,10,50,16,0,16
2019-04-28T20:00:38,30.9,41,1012.5,'Light rain shower',1.4,11,290,16,95,18,0,18
2019-04-28T21:00:38,30.6,48.7,1012.6,Clear,1.2,7,350,10,0,14,0,14
2019-04-28T22:00:38,30.4,46.5,1012.6,Clear,0.8,7,350,10,0,14,0,14
2019-04-28T23:00:38,29.7,45.6,1012.2,'Partly cloudy',0.4,11,320,10,75,14,0,15
2019-04-29T00:00:39,28.4,47.3,1011.3,Clear,0.4,7,360,10,0,14,0,14
2019-04-29T01:00:39,27.7,45.8,1011.1,Clear,0,7,360,10,0,13,0,13
2019-04-29T02:00:38,27.1,46.7,1010.6,Clear,0,9,10,10,0,11,0,12
2019-04-29T03:00:38,26.8,47.1,1009.8,Clear,0,11,10,10,0,11,0,12
2019-04-29T04:00:39,26.2,46.6,1009,'Partly cloudy',0,9,360,10,75,12,0,13
2019-04-29T05:00:38,26,46.6,1008.9,'Partly cloudy',0,11,350,10,50,12,0,13
2019-04-29T06:00:38,25.3,46.8,1008.6,Clear,0,13,360,10,0,12,0,13
2019-04-29T07:00:38,25.5,47.4,1008,Clear,0,13,360,10,0,12,4,13
2019-04-29T08:00:38,25.3,46.8,1008.1,'Partly cloudy',0,13,20,10,50,12,4,13
2019-04-29T09:00:38,26.2,47.4,1007.5,'Heavy Rain',0,19,350,10,100,14,4,15
2019-04-29T10:00:38,27.5,50.2,1006.9,'Heavy Rain',0,24,350,10,75,17,4,17
2019-04-29T11:00:38,27.6,50.5,1008.2,'Light Rain, Heavy Rain',0,26,340,10,75,16,4,16
2019-04-29T12:00:38,28.4,51.8,1007.8,'Rain, Light Rain',0.1,15,300,5,75,14,4,15
2019-04-29T13:00:38,28.8,50.7,1007.3,'Rain, Light Rain',1.7,15,300,5,75,14,4,15
2019-04-29T14:00:38,29.6,50.4,1007.4,'Partly cloudy',2,26,270,10,75,17,5,17
2019-04-29T15:00:38,30.5,48,1007.5,'Partly cloudy',2,31,260,10,75,19,5,19
2019-04-29T16:00:38,30.2,47.4,1007.9,'Rain Shower',2.1,35,260,10,50,18,4,18
2019-04-29T17:00:38,30.1,46.6,1007.7,'Rain Shower',2.1,24,270,10,75,16,4,16
2019-04-29T18:00:38,29.3,47.7,1008,'Partly cloudy',1.2,31,250,10,50,16,0,16
2019-04-29T19:00:38,29.2,46.1,1008.7,'Partly cloudy',0.2,28,250,10,75,16,0,16
2019-04-29T20:00:38,29.8,47.5,1009.5,'Partly cloudy',0.1,24,260,10,75,16,0,16
2019-04-29T21:00:38,29.2,46.4,1010,Clear,0.1,26,240,10,0,13,0,15
2019-04-29T22:00:38,29.4,45.8,1010.4,'Partly cloudy',0,33,230,10,75,16,0,16
2019-04-29T23:00:38,27.9,47.4,1010.4,'Light Rain',0.1,19,240,10,75,12,0,14
2019-04-30T00:00:38,27.2,46.8,1010.5,'Partly cloudy',0.1,33,240,10,75,13,0,15
2019-04-30T01:00:38,26.9,46.7,1010.5,'Partly cloudy',0,31,240,10,75,13,0,15
2019-04-30T02:00:38,26.8,46.8,1010.6,Overcast,0,30,250,10,100,13,0,15
2019-04-30T03:00:38,26.6,46.9,1010.2,Clear,0,26,230,10,0,13,0,15
2019-04-30T04:00:39,26.3,47.2,1010.2,'Partly cloudy',0,28,230,10,25,13,0,15
2019-04-30T05:00:38,26,47.3,1011,'Light Rain',0,26,180,10,75,12,0,14
2019-04-30T06:00:38,26,46.9,1012,'Partly cloudy',0.1,17,170,10,25,11,0,13
2019-04-30T07:00:38,25.6,47.3,1012.9,Sunny,0.1,22,180,10,0,10,4,12
2019-04-30T08:00:38,25.4,46.9,1014.2,Sunny,0.1,22,190,10,0,10,4,12
2019-04-30T09:00:39,26,46.2,1015.2,Sunny,0,17,170,10,0,11,4,13
2019-04-30T10:00:38,27.1,46.4,1015.9,Sunny,0,15,160,10,0,13,4,14
2019-04-30T11:00:38,28.3,46.4,1016.5,Sunny,0,15,170,10,0,14,5,15
2019-04-30T12:00:38,29.8,44.9,1016.7,Sunny,0,13,190,10,0,16,5,16
2019-04-30T13:00:38,30.9,44.3,1016.4,Sunny,0,13,190,10,0,16,5,16
2019-04-30T14:00:38,32,43.1,1016.3,Sunny,0,19,230,10,0,17,5,17
2019-04-30T15:00:39,32.8,42.8,1016.7,Sunny,0,30,220,10,0,17,5,17
2019-04-30T16:00:38,31.9,42,1017,Sunny,0,26,210,10,0,16,5,16
2019-04-30T17:00:37,31.1,42.7,1017.5,Sunny,0,22,200,10,0,16,5,16
2019-04-30T18:00:38,29.9,42.9,1018.4,Clear,0,24,200,10,0,13,0,15
2019-04-30T19:00:38,29,42.7,1019.8,'Partly cloudy',0,19,190,10,25,12,0,14
2019-04-30T20:00:39,28.1,43.3,1020.8,Clear,0,15,160,10,0,12,0,13
2019-04-30T21:00:38,26.9,43.4,1021.8,Clear,0,7,140,10,0,12,0,12
2019-04-30T22:00:38,27.3,43.8,1022.8,Clear,0,11,150,10,0,10,0,11
2019-04-30T23:00:38,26.2,43.3,1023.2,Clear,0,13,140,10,0,9,0,11
2019-05-01T00:00:38,25,44.1,1023.6,Clear,0,11,140,10,0,10,0,11
2019-05-01T01:00:38,24.3,43.5,1023.9,Clear,0,6,100,10,0,9,0,10
2019-05-01T02:00:38,23.5,43.4,1024.1,Clear,0,7,110,10,0,9,0,10
2019-05-01T03:00:38,22.6,43.5,1024.2,Clear,0,7,180,10,0,8,0,9
2019-05-01T04:00:38,22.1,43.2,1024.4,Clear,0,9,170,10,0,6,0,8
2019-05-01T05:00:38,21.5,43,1024.8,Clear,0,7,160,10,0,7,0,8
2019-05-01T06:00:38,21.1,40,1025.3,Clear,0,7,200,10,0,7,0,8
2019-05-01T07:00:38,21,43.2,1025.8,Clear,0,7,180,10,0,8,3,9
2019-05-01T08:00:39,20.8,43,1026.5,Sunny,0,9,160,10,0,6,3,8
2019-05-01T09:00:39,21.6,42.8,1027.2,Sunny,0,9,140,10,0,9,4,10
2019-05-01T10:00:39,23,43.8,1026.9,Sunny,0,7,180,10,0,10,4,11
2019-05-01T11:00:38,24.9,45.9,1026.8,Sunny,0,9,160,10,0,12,4,13
